2 8 156 293 -130 0
2 8 157 280 -157 0
2 8 158 251 -157 0
2 8 158 293 -157 0
2 8 161 243 -195 215
2 8 162 292 -234 17
2 8 171 293 -421 0
2 8 178 315 -345 -361
2 8 179 316 -361 -345
2 8 181 301 -306 -394
2 8 182 295 -484 -121
2 8 182 320 -345 -361
2 8 183 294 -492 -85
2 8 185 294 -500 -25
2 8 185 322 -361 -345
2 8 186 293 -500 -25
2 8 190 294 -497 -11
2 8 200 294 -444 0
2 7 28 264 291 -339
2 7 139 269 -70 110
2 7 139 273 0 0
2 7 139 286 0 -157
2 7 145 257 -74 -494
2 7 150 281 -109 -488
2 7 153 290 -441 -236
2 7 155 213 -104 0
2 7 155 217 -104 0
2 7 155 218 -104 0
2 7 155 223 -104 0
2 7 155 224 -104 0
2 7 155 227 -104 0
2 7 155 228 -104 0
2 7 155 229 -104 0
2 7 155 230 -104 0
2 7 155 231 -104 0
2 7 155 232 -104 0
2 7 155 232 -78 0
2 7 155 233 -104 0
2 7 155 236 -104 0
2 7 155 238 -104 0
2 7 155 243 -104 0
2 7 155 245 -104 0
2 7 155 251 -104 0
2 7 155 253 -104 0
2 7 155 255 -104 0
2 7 155 257 -104 0
2 7 155 267 -104 0
2 7 156 212 -130 0
2 7 156 216 -130 0
2 7 157 219 -130 0
2 7 157 226 -130 0
2 7 157 251 -157 0
2 7 157 253 -157 0
2 7 157 255 -157 0
2 7 157 257 -157 0
2 7 158 212 -157 0
2 7 158 217 -157 0
2 7 158 231 -157 0
2 7 158 232 -154 26
2 7 158 263 -233 -412
2 7 159 224 -182 21
2 7 159 228 -182 21
2 7 159 229 -182 21
2 7 159 233 -182 21
2 7 159 234 -172 -200
2 7 159 238 -182 21
2 7 159 239 -182 21
2 7 159 285 -224 -447
2 7 160 223 -182 21
2 7 161 270 -236 -441
2 7 161 281 -246 -435
2 7 163 211 -261 0
2 7 163 212 -261 0
2 7 163 223 -261 0
2 7 163 228 -261 0
2 7 163 232 -261 0
2 7 163 233 -261 0
2 7 163 244 -261 0
2 7 166 187 -500 0
2 7 166 228 -287 0
2 7 166 232 -287 0
2 7 166 233 -287 0
2 7 177 293 -444 0
2 7 178 187 -500 0
2 7 178 293 -500 0
2 5 139 217 -16 -20
